web-scraper-order,web-scraper-start-url,V1_type_chaussures,V2_prix,V3_adresse,V4_image_lien-src,Pagination,Pagination-href
"1751546254-4979","https://sn.coinafrique.com/categorie/chaussures-homme?page=60","Baskets Air Force","18 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3592599_uploaded_image1_1646341619.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=59"
"1751546254-4980","https://sn.coinafrique.com/categorie/chaussures-homme?page=60","Chaussures homme","25 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3592598_uploaded_image1_1646341526.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=59"
"1751546254-4981","https://sn.coinafrique.com/categorie/chaussures-homme?page=60","Babouches en cuir","12 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3592277_uploaded_image1_1646326995.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=59"
"1751546254-4982","https://sn.coinafrique.com/categorie/chaussures-homme?page=60","Chaussures orthopédiques","13 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3592274_uploaded_image1_1646326742.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=59"
"1751546254-4983","https://sn.coinafrique.com/categorie/chaussures-homme?page=60","Boots homme","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3592229_uploaded_image1_1646325331.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=59"
"1751546254-4984","https://sn.coinafrique.com/categorie/chaussures-homme?page=60","Chaussures homme","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3592184_uploaded_image1_1646323938.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=59"
"1751546254-4985","https://sn.coinafrique.com/categorie/chaussures-homme?page=60","Sandales homme","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3591916_uploaded_image1_1646316769.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=59"
"1751546254-4986","https://sn.coinafrique.com/categorie/chaussures-homme?page=60","Chaussures en cuir","7 000CFA","Mariste, Dakar, Sénégal","https://images.coinafrique.com/thumb_3590899_uploaded_image1_1646265441.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=59"
"1751546254-4987","https://sn.coinafrique.com/categorie/chaussures-homme?page=60","Baskets Nike","25 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3590497_uploaded_image1_1646247750.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=59"
"1751546254-4988","https://sn.coinafrique.com/categorie/chaussures-homme?page=60","Baskets Adidas Yeezy 380","30 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3590424_uploaded_image1_1646245576.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=59"
"1751546254-4989","https://sn.coinafrique.com/categorie/chaussures-homme?page=60","Baskets Nike","35 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3590416_uploaded_image1_1646245470.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=59"
"1751546254-4990","https://sn.coinafrique.com/categorie/chaussures-homme?page=60","Baskets Nike Air Jordan","10 000CFA","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_3589821_uploaded_image1_1646227759.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=59"
"1751546254-4991","https://sn.coinafrique.com/categorie/chaussures-homme?page=60","Chaussures homme","25 000CFA","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_3589713_uploaded_image1_1646226062.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=59"
"1751546254-4992","https://sn.coinafrique.com/categorie/chaussures-homme?page=60","Chaussures Balenciaga","18 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3589070_uploaded_image1_1646208162.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=59"
"1751546254-4993","https://sn.coinafrique.com/categorie/chaussures-homme?page=60","Baskets Air Jordan Retro 13","22 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3589065_uploaded_image1_1646207969.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=59"
"1751546254-4994","https://sn.coinafrique.com/categorie/chaussures-homme?page=60","Baskets Jordan  4","23 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3589062_uploaded_image1_1646207813.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=59"
"1751546254-4995","https://sn.coinafrique.com/categorie/chaussures-homme?page=60","Baskets homme","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3588683_uploaded_image1_1646170740.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=59"
"1751546254-4996","https://sn.coinafrique.com/categorie/chaussures-homme?page=60","Baskets homme","18 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3588681_uploaded_image1_1646170589.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=59"
"1751546254-4997","https://sn.coinafrique.com/categorie/chaussures-homme?page=60","Mocassins cuir","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3588544_uploaded_image1_1646165170.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=59"
"1751546254-4998","https://sn.coinafrique.com/categorie/chaussures-homme?page=60","Chaussures homme","Prix sur demande","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3587976_uploaded_image1_1646148534.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=59"
"1751546254-4999","https://sn.coinafrique.com/categorie/chaussures-homme?page=60","Chaussures orthopédiques","13 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3587395_uploaded_image1_1646135688.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=59"
"1751546254-5000","https://sn.coinafrique.com/categorie/chaussures-homme?page=60","Sandales en cuir","20 000CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_3586928_uploaded_image1_1646125193.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=59"
"1751546254-5001","https://sn.coinafrique.com/categorie/chaussures-homme?page=60","Sandales en cuir","20 000CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_3586918_uploaded_image1_1646125010.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=59"
"1751546254-5002","https://sn.coinafrique.com/categorie/chaussures-homme?page=60","Sandales","13 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_3586522_uploaded_image1_1646094406.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=59"
"1751546254-5003","https://sn.coinafrique.com/categorie/chaussures-homme?page=60","Baskets Adidas Ozweego","25 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3586422_uploaded_image1_1646087713.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=59"
"1751546254-5004","https://sn.coinafrique.com/categorie/chaussures-homme?page=60","Chaussures homme","Prix sur demande","Fann-Point E-Amitié, Dakar, Sénégal","https://images.coinafrique.com/thumb_3585865_uploaded_image3_1646058506.jpeg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=59"
"1751546254-5005","https://sn.coinafrique.com/categorie/chaussures-homme?page=60","Chaussures homme","Prix sur demande","Fann-Point E-Amitié, Dakar, Sénégal","https://images.coinafrique.com/thumb_3585844_uploaded_image1_1646057706.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=59"
"1751546254-5006","https://sn.coinafrique.com/categorie/chaussures-homme?page=60","Chaussures homme","Prix sur demande","Fann-Point E-Amitié, Dakar, Sénégal","https://images.coinafrique.com/thumb_3585837_uploaded_image2_1646057490.jpeg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=59"
"1751546254-5007","https://sn.coinafrique.com/categorie/chaussures-homme?page=60","Chaussures homme","9 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3585572_uploaded_image1_1646046662.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=59"
"1751546254-5008","https://sn.coinafrique.com/categorie/chaussures-homme?page=60","Chaussures homme","18 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3585191_uploaded_image1_1645999734.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=59"
"1751546254-5009","https://sn.coinafrique.com/categorie/chaussures-homme?page=60","Baskets Nike Air Jordan 1 Low","20 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3585112_uploaded_image1_1645993932.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=59"
"1751546254-5010","https://sn.coinafrique.com/categorie/chaussures-homme?page=60","Baskets Nike Air Force 1","25 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3585107_uploaded_image2_1645993742.jpeg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=59"
"1751546254-5011","https://sn.coinafrique.com/categorie/chaussures-homme?page=60","Chaussures Nike Air Force 1","13 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3584923_uploaded_image1_1645982125.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=59"
"1751546254-5012","https://sn.coinafrique.com/categorie/chaussures-homme?page=60","Sandales cuir","20 000CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_3584736_uploaded_image1_1645970782.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=59"
"1751546254-5013","https://sn.coinafrique.com/categorie/chaussures-homme?page=60","Sandales cuir homme","15 000CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_3584733_uploaded_image1_1645970618.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=59"
"1751546254-5014","https://sn.coinafrique.com/categorie/chaussures-homme?page=60","Sandales cuir homme","20 000CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_3584731_uploaded_image1_1645970376.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=59"
"1751546254-5015","https://sn.coinafrique.com/categorie/chaussures-homme?page=60","Chaussures homme","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3584574_uploaded_image1_1645957776.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=59"
"1751546254-5016","https://sn.coinafrique.com/categorie/chaussures-homme?page=60","Chaussures Adidas","20 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3584337_uploaded_image3_1645919742.jpeg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=59"
"1751546254-5017","https://sn.coinafrique.com/categorie/chaussures-homme?page=60","Chaussures Light Bone","20 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3584335_uploaded_image2_1645919700.jpeg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=59"
"1751546254-5018","https://sn.coinafrique.com/categorie/chaussures-homme?page=60","Chaussures homme","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3584197_uploaded_image1_1645908527.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=59"
"1751546254-5019","https://sn.coinafrique.com/categorie/chaussures-homme?page=60","Chaussures Timberland","Prix sur demande","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3584065_uploaded_image1_1645900039.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=59"
"1751546254-5020","https://sn.coinafrique.com/categorie/chaussures-homme?page=60","Chaussures Timberland cuir","20 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3584013_uploaded_image1_1645897540.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=59"
"1751546254-5021","https://sn.coinafrique.com/categorie/chaussures-homme?page=60","Babouches marocaines","10 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3544573_uploaded_image1_1643496153.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=59"
"1751546254-5022","https://sn.coinafrique.com/categorie/chaussures-homme?page=60","Chaussures Nike","Prix sur demande","Pikine, Sénégal","https://images.coinafrique.com/thumb_3583644_uploaded_image1_1645878138.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=59"
"1751546254-5023","https://sn.coinafrique.com/categorie/chaussures-homme?page=60","Chaussures Converse","25 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3583264_uploaded_image1_1645834848.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=59"
"1751546254-5024","https://sn.coinafrique.com/categorie/chaussures-homme?page=60","Chaussures homme","17 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3583064_uploaded_image1_1645823673.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=59"
"1751546254-5025","https://sn.coinafrique.com/categorie/chaussures-homme?page=60","Chaussures homme","17 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3583061_uploaded_image1_1645823447.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=59"
"1751546254-5026","https://sn.coinafrique.com/categorie/chaussures-homme?page=60","Chaussures Mixte","17 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3582946_uploaded_image1_1645815606.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=59"
"1751546254-5027","https://sn.coinafrique.com/categorie/chaussures-homme?page=60","Chaussures Mixte","17 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3582943_uploaded_image1_1645815534.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=59"
"1751546254-5028","https://sn.coinafrique.com/categorie/chaussures-homme?page=60","Chaussures homme","22 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3582938_uploaded_image1_1645815045.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=59"
"1751546254-5029","https://sn.coinafrique.com/categorie/chaussures-homme?page=60","Baskets Nike Air Force 1","30 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3582619_uploaded_image1_1645798883.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=59"
"1751546254-5030","https://sn.coinafrique.com/categorie/chaussures-homme?page=60","Baskets Nike Air Force 1","25 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3582618_uploaded_image1_1645798828.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=59"
"1751546254-5031","https://sn.coinafrique.com/categorie/chaussures-homme?page=60","Chanssures Lacoste en cuir","15 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_3582484_uploaded_image1_1645794586.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=59"
"1751546254-5032","https://sn.coinafrique.com/categorie/chaussures-homme?page=60","Chaussures Adidas","18 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_3582476_uploaded_image1_1645794436.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=59"
"1751546254-5033","https://sn.coinafrique.com/categorie/chaussures-homme?page=60","Chaussures Balanciaga","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3582297_uploaded_image1_1645788632.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=59"
"1751546254-5034","https://sn.coinafrique.com/categorie/chaussures-homme?page=60","Sandales homme","12 500CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_3582096_uploaded_image1_1645780568.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=59"
"1751546254-5035","https://sn.coinafrique.com/categorie/chaussures-homme?page=60","Baskets Jordan","18 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3581965_uploaded_image1_1645758429.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=59"
"1751546254-5036","https://sn.coinafrique.com/categorie/chaussures-homme?page=60","Baskets Jordan  1","18 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3581963_uploaded_image1_1645758261.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=59"
"1751546254-5037","https://sn.coinafrique.com/categorie/chaussures-homme?page=60","Mocassins","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3581936_uploaded_image1_1645752048.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=59"
"1751546254-5038","https://sn.coinafrique.com/categorie/chaussures-homme?page=60","Baskets homme","555CFA","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3581602_uploaded_image1_1645726925.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=59"
"1751546254-5039","https://sn.coinafrique.com/categorie/chaussures-homme?page=60","Boots homme","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3581465_uploaded_image1_1645719832.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=59"
"1751546254-5040","https://sn.coinafrique.com/categorie/chaussures-homme?page=60","Chaussures Berluti","34 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3581292_uploaded_image1_1645714644.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=59"
"1751546262-5041","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Baskets Air Force 1","12 600CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3618615_uploaded_image1_1647941694.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5042","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Chaussures homme","Prix sur demande","Diamalaye 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_3618351_uploaded_image1_1647907914.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5043","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Chaussures homme","Prix sur demande","Diamalaye 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_3618346_uploaded_image1_1647907766.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5044","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Chaussures homme","Prix sur demande","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3617707_uploaded_image1_1647874873.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5045","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Chaussures homme","15 000CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3617678_uploaded_image1_1647873341.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5046","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Chaussures Zara homme","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3617568_uploaded_image1_1647868524.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5047","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Chaussures homme","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3617567_uploaded_image1_1647868459.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5048","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Chaussures homme","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3617545_uploaded_image1_1647867640.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5049","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Chaussures homme","Prix sur demande","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3617364_uploaded_image1_1647861697.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5050","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Chaussures homme","35 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3617059_uploaded_image1_1647847612.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5051","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Chaussures homme","15 000CFA","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_3616820_uploaded_image2_1647814090.jpeg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5052","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Baskets Bershka","20 000CFA","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_3615425_uploaded_image1_1647698349.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5053","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Boots Moreshi","120 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3575360_uploaded_image1_1645362550.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5054","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Mocassins homme","30 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3574708_uploaded_image1_1645298253.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5055","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Mocassins homme","30 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3574710_uploaded_image1_1645298355.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5056","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Baskets Balenciaga","27 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_3614529_uploaded_image1_1647627202.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5057","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Chaussures homme","5 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3614201_uploaded_image1_1647609978.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5058","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Chaussures Berluti","35 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3574232_uploaded_image1_1645273553.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5059","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Chaussures Berluti Paris","120 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3574224_uploaded_image1_1645273202.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5060","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Chaussures homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3612927_uploaded_image1_1647530749.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5061","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Chaussures homme","Prix sur demande","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3612792_uploaded_image1_1647527236.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5062","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Chaussures Sébago Dockside","17 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3612586_uploaded_image1_1647521012.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5063","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Baskets Jordan","30 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_3611993_uploaded_image1_1647475932.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5064","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Chaussures Berluti","35 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_3611357_uploaded_image1_1647445467.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5065","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Baskets homme","12 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3611021_uploaded_image2_1647432960.jpeg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5066","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Mocassins coupé en cuir","30 000CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_3610910_uploaded_image1_1647429669.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5067","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Mocassins en cuir","35 000CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_3610909_uploaded_image1_1647429574.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5068","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Mocassins homme","35 000CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_3610908_uploaded_image1_1647429452.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5069","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Mocassins 100% cuir","19 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_3570950_uploaded_image1_1645061768.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5070","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Mocassins 100% cuir","19 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_3570948_uploaded_image1_1645061622.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
