web-scraper-order,web-scraper-start-url,V1_type_chaussures,V2_prix,V3_adresse,V4_image_lien-src,Pagination,Pagination-href
"1751543917-310","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","15 000CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3093302_uploaded_image1_1620011941.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-311","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3088810_uploaded_image1_1619817941.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-312","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures petite fille","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3088807_uploaded_image1_1619817848.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-313","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3085707_uploaded_image1_1619658806.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-314","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures filles","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3085706_uploaded_image1_1619658731.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-315","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Baskets Jordan enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3085703_uploaded_image1_1619658542.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-316","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures  fille","5 500CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3084737_uploaded_image1_1619615814.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-317","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","Prix sur demande","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3083915_uploaded_image1_1619572325.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-318","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfants","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3077278_uploaded_image1_1619226701.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-319","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3075527_uploaded_image1_1619145411.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-320","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","5 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3071648_uploaded_image1_1619000211.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-321","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfants","Prix sur demande","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_3071128_uploaded_image1_1618963694.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-322","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfants","Prix sur demande","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_3060194_uploaded_image1_1618441376.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-323","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfants","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3052212_uploaded_image1_1618089468.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-324","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Baskets Adidas Stan Smith pour bébé","8 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3048378_uploaded_image1_1617915277.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-325","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","10 000CFA","Ziguinchor, Sénégal","https://images.coinafrique.com/thumb_3047906_uploaded_image1_1617901111.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-326","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3047901_uploaded_image1_1617900953.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-327","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures bébé","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3047895_uploaded_image1_1617900785.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-328","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures Enfants","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3040951_uploaded_image1_1617626335.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-329","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfants","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3040948_uploaded_image1_1617626252.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-330","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures fillette","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3039898_uploaded_image1_1617564756.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-331","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Mocassins enfant","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3039894_uploaded_image1_1617564682.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-332","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3039890_uploaded_image1_1617564616.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-333","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Baskets Adidas Yeezy","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3039797_uploaded_image1_1617561525.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-334","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Baskets Jordan enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3036158_uploaded_image1_1617387289.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-335","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Baskets Nike Air Force enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3036156_uploaded_image1_1617387240.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-336","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Baskets Nike enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3036155_uploaded_image1_1617387184.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-337","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Ensemble enfant","12 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3032235_uploaded_image1_1617269518.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-338","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures bébé","4 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3024586_uploaded_image1_1616871119.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-339","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures bébé","5 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3024046_uploaded_image1_1616850690.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-340","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3021292_uploaded_image1_1616699181.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-341","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3021291_uploaded_image1_1616699088.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-342","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","8 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3019231_uploaded_image1_1616610393.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-343","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Baskets enfants","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3017496_uploaded_image1_1616529866.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-344","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Baskets enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3017343_uploaded_image1_1616522893.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-345","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Baskets Nike enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3017342_uploaded_image1_1616522840.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-346","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Baskets Jordan enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3015628_uploaded_image1_1616441305.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-347","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant friperie","5 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3012388_uploaded_image1_1616265482.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-348","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3010551_uploaded_image1_1616171723.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-349","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","Prix sur demande","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3007072_uploaded_image1_1615998986.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-350","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3006541_uploaded_image1_1615983073.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-351","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","8 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3004980_uploaded_image1_1615909281.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-352","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3000024_uploaded_image1_1615644889.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-353","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Mocassin enfants","8 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2998854_uploaded_image1_1615573131.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-354","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussure enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2972750_uploaded_image1_1614348026.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-355","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","6 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2972549_uploaded_image1_1614340377.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-356","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Claquettes enfant","6 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2972548_uploaded_image1_1614340301.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-357","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfants","3 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2956562_uploaded_image1_1613573380.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-358","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Bottes montantes enfants","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2942252_uploaded_image1_1612898624.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-359","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures  enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_2942163_uploaded_image1_1612894677.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-360","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures  enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_2942161_uploaded_image1_1612894618.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-361","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures nourrissons","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2942148_uploaded_image1_1612894020.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-362","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures Jordan 11","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2934921_uploaded_image1_1612567043.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-363","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Baskets Nike","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_2924613_uploaded_image1_1612202808.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-364","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures pour enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_2924609_uploaded_image1_1612202719.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-365","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Baskets fille","1 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2905159_uploaded_image1_1611266722.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-366","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfants","30 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2896647_uploaded_image1_1610917261.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-367","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","25 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2883679_uploaded_image1_1610381004.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-368","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","25 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2883672_uploaded_image1_1610380885.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-369","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_2867107_uploaded_image1_1609753243.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-370","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_2862808_uploaded_image1_1609520465.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-371","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","2 500CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2847269_uploaded_image1_1608653733.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-372","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Baskets Nike pour enfants","10 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2837971_uploaded_image1_1608232681.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-373","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures garçons","10 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2831294_uploaded_image1_1607984493.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-374","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures pour enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_2830947_uploaded_image1_1607971324.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-375","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussure enfants","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2822660_uploaded_image1_1607610140.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-376","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Baskets Puma - Adidas","Prix sur demande","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_2818578_uploaded_image1_1607458128.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-377","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures friperie - enfants","5 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_2812381_uploaded_image1_1607243451.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-378","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures friperie enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_2812377_uploaded_image1_1607243252.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-379","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Baskets Nike","15 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2810613_uploaded_image1_1607160786.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-380","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","2 500CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2802614_uploaded_image1_1606904602.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-381","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures bébé","3 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2801602_uploaded_image1_1606862013.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-382","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures garçon","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2798841_uploaded_image1_1606808767.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-383","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","10 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2797680_uploaded_image1_1606753722.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-384","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures garçons","3 000CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_2795704_uploaded_image1_1606681411.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-385","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Claquettes enfants","6 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2795343_uploaded_image1_1606666445.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543917-386","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Baskets Adidas","22 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2789511_uploaded_image1_1606408266.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3"
"1751543920-387","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Chaussures enfants friperie","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3544110_uploaded_image1_1643467157.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2"
"1751543920-388","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Chaussures fille","2 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3543253_uploaded_image1_1643397434.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2"
"1751543920-389","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Chaussures enfants","11 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3537500_uploaded_image1_1643045085.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2"
"1751543920-390","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Pantoufles enfant","4 000CFA","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_3533457_uploaded_image1_1642754956.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2"
"1751543920-391","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Pantoufles","4 000CFA","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_3529128_uploaded_image1_1642500345.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2"
"1751543920-392","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Chaussures enfant friperie","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3528221_uploaded_image1_1642431390.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2"
"1751543920-393","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Chaussures enfant friperie","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3528219_uploaded_image1_1642431351.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2"
"1751543920-394","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Chaussures friperie enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3526941_uploaded_image1_1642346098.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2"
"1751543920-395","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Chaussures enfant friperie","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3526938_uploaded_image1_1642345964.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2"
"1751543920-396","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Baskets friperie Nike enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3526935_uploaded_image1_1642345866.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2"
"1751543920-397","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Chaussures enfant","10 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3513868_uploaded_image1_1641563929.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2"
"1751543920-398","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Baskets Nike enfant","15 000CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3496189_uploaded_image2_1640319435.jpeg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2"
"1751543920-399","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Baskets enfants Nike","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3495835_uploaded_image1_1640284287.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2"
"1751543920-400","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Chaussures  en cuir","12 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3495410_uploaded_image1_1640264833.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2"
"1751543920-401","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Souliers enfants","15 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_3486610_uploaded_image1_1639656374.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2"
"1751543920-402","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Sandales pour enfants","1 000CFA","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3481315_uploaded_image1_1639352929.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2"
